ntw	ntwType	slice	measure	measure_short	orig	maxe	anan	bara	dreh	hala	cimi	musm
"UK01"	"CDS"	"uk01_201008.xlsx"	"True Negatives"	"trueneg"	100	48.32641	99.695457	48.32641	48.32641	99.07147	99.099875	99.114776
"UK01"	"CDS"	"uk01_201008.xlsx"	"False Positives"	"falsepos"	0	51.67359	.304543	51.67359	51.67359	.92853018	.9001248	.88522361
"UK01"	"CDS"	"uk01_201008.xlsx"	"False Negatives"	"falseneg"	0	0	91.648707	0	0	95.797414	52.047414	70.204741
"UK01"	"CDS"	"uk01_201008.xlsx"	"Accuracy"	"accuracy"	100	49.204431	98.143367	49.204431	49.204431	97.459489	98.229424	97.940126
"UK01"	"CDS"	"uk01_201008.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	0	1	1	0	1	.4
"UK01"	"CDS"	"uk01_201008.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	0	1	.76
"UK01"	"CDS"	"uk01_201008.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.9959178	.97812522	.99591718	.99589859	.80018547	.99625017	.96412455
"UK01"	"CDS"	"uk01_201008.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	.14
"UK01"	"CDS"	"uk01_201008.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	.82
"UK01"	"CDS"	"uk01_201008.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"UK01"	"CDS"	"uk01_201007.xlsx"	"# of links"	"links"	1859	58656	486	58656	58656	1037	1855	1492
"UK01"	"CDS"	"uk01_201007.xlsx"	"Density"	"density"	1.6815008	53.055465	.43959622	53.055465	53.055465	.93798618	1.6778827	1.3495423
"UK01"	"CDS"	"uk01_201007.xlsx"	"Avg Degree"	"deg_ave"	5.5825826	176.14414	1.4594595	176.14414	176.14414	3.1141141	5.5705706	4.4804805
"UK01"	"CDS"	"uk01_201007.xlsx"	"Med Degree"	"deg_med"	1	264	1	264	264	3	0	1
"UK01"	"CDS"	"uk01_201007.xlsx"	"Assortativity"	"assort"	-.71217603	-.24021042	-.61272383	-.24021042	-.24021042	-.091796	-.64126753	-.63632685
"UK01"	"CDS"	"uk01_201007.xlsx"	"Clustering"	"clust"	7.4474896	19.592467	.02952963	19.592467	19.592467	.60018385	7.9927509	6.4881425
"UK01"	"CDS"	"uk01_201007.xlsx"	"Lender Dep"	"dep_lend"	65.088899	11.933939	97.40566	11.732127	17.461219	65.326603	43.923873	55.394958
"UK01"	"CDS"	"uk01_201007.xlsx"	"Borrower Dep"	"dep_borr"	65.623116	11.529815	97.820954	11.367749	16.489168	82.534768	43.322162	58.37609
"UK01"	"CDS"	"uk01_201007.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.39260922	.04451471	.64243246	.04342694	.0600883	.36368274	.18634264	.31340156
"UK01"	"CDS"	"uk01_201007.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.23076923	.06646864	1	.06403072	.08062025	.36453538	0	.16049226
"UK01"	"CDS"	"uk01_201007.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.47456952	.05170836	.77315588	.05078533	.06859413	.60518779	.23770882	.3240234
"UK01"	"CDS"	"uk01_201007.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.38078704	.06472579	1	.0631948	.08172818	.67046024	.07447723	.18233908
"UK01"	"CDS"	"uk01_201007.xlsx"	"Core Size (% banks)"	"core"	5.4054054	52.252252	3.3033033	52.252252	52.252252	2.7027027	6.3063063	5.7057057
"UK01"	"CDS"	"uk01_201007.xlsx"	"Error score(% links)"	"error"	.96826251	7.4468085	41.152263	7.4468085	7.4468085	89.778206	4.8352072	19.436577
"UK01"	"CDS"	"uk01_201007.xlsx"	"Hamming"	"hamming"	0	56797	2077	56797	56797	2782	1921	2240
"UK01"	"CDS"	"uk01_201007.xlsx"	"Jaccard"	"jaccard"	0	.96830674	.93939394	.96830674	.96830674	.97992251	.68270687	.80214049
"UK01"	"CDS"	"uk01_201007.xlsx"	"Cosine"	"cosine"	0	.07953974	.61706349	.07976532	.18690733	.82937258	.08005674	.38983702
"UK01"	"CDS"	"uk01_201007.xlsx"	"Jensen"	"jensen"	0	.13377783	.92193697	.13412083	.35791719	1.0852242	.10940423	.26307619
"UK01"	"CDS"	"uk01_201007.xlsx"	"True Positives"	"truepos"	100	100	7.2081764	100	100	3.0661646	48.117267	29.774072
"UK01"	"CDS"	"uk01_201007.xlsx"	"True Negatives"	"trueneg"	100	47.747408	99.676164	47.747408	47.747408	99.098411	99.118191	99.141651
"UK01"	"CDS"	"uk01_201007.xlsx"	"False Positives"	"falsepos"	0	52.252592	.32383598	52.252592	52.252592	.90158882	.88180907	.85834936
"UK01"	"CDS"	"uk01_201007.xlsx"	"False Negatives"	"falseneg"	0	0	92.791824	0	0	96.933835	51.882733	70.225928
"UK01"	"CDS"	"uk01_201007.xlsx"	"Accuracy"	"accuracy"	100	48.626036	98.121314	48.626036	48.626036	97.483628	98.262419	97.973877
"UK01"	"CDS"	"uk01_201007.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	0	1	.34
"UK01"	"CDS"	"uk01_201007.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	0	1	.64
"UK01"	"CDS"	"uk01_201007.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99658275	.98378211	.99658197	.99659351	.72856041	.99705238	.96204657
"UK01"	"CDS"	"uk01_201007.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	.22
"UK01"	"CDS"	"uk01_201007.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	.78
"UK01"	"CDS"	"uk01_201007.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"UK01"	"CDS"	"uk01_201006.xlsx"	"# of links"	"links"	1852	57854	485	57854	57854	1089	1859	1508
"UK01"	"CDS"	"uk01_201006.xlsx"	"Density"	"density"	1.6453447	51.398365	.43088131	51.398365	51.398365	.96748401	1.6515636	1.3397299
"UK01"	"CDS"	"uk01_201006.xlsx"	"Avg Degree"	"deg_ave"	5.5119048	172.18452	1.4434524	172.18452	172.18452	3.2410714	5.5327381	4.4880952
"UK01"	"CDS"	"uk01_201006.xlsx"	"Med Degree"	"deg_med"	1	274	1	274	274	3	0	1
"UK01"	"CDS"	"uk01_201006.xlsx"	"Assortativity"	"assort"	-.71673898	-.3014062	-.61467424	-.3014062	-.3014062	-.06491215	-.63909546	-.63811803
"UK01"	"CDS"	"uk01_201006.xlsx"	"Clustering"	"clust"	6.8683942	17.506192	.01378631	17.506192	17.506192	.44775346	7.5558248	6.307248
"UK01"	"CDS"	"uk01_201006.xlsx"	"Lender Dep"	"dep_lend"	63.862833	11.958416	97.871457	11.771662	16.897783	62.940757	42.765104	54.947744
"UK01"	"CDS"	"uk01_201006.xlsx"	"Borrower Dep"	"dep_borr"	67.644868	11.560497	98.167718	11.399669	16.922674	82.564493	43.179291	58.644864
"UK01"	"CDS"	"uk01_201006.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.36049983	.04173159	.60960347	.04080253	.05483747	.32016027	.17659299	.30853612
"UK01"	"CDS"	"uk01_201006.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.1841912	.0661352	1	.06377597	.07761125	.32099959	0	.15286452
"UK01"	"CDS"	"uk01_201006.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.50544541	.05317465	.79786427	.05222876	.07163765	.62215263	.23541696	.32408881
"UK01"	"CDS"	"uk01_201006.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.45253349	.06472769	1	.06320748	.08278989	.73066759	.07480328	.18232182
"UK01"	"CDS"	"uk01_201006.xlsx"	"Core Size (% banks)"	"core"	5.3571429	50.892857	3.2738095	50.892857	50.892857	2.6785714	6.547619	5.6547619
"UK01"	"CDS"	"uk01_201006.xlsx"	"Error score(% links)"	"error"	.97192225	7.1905141	37.938144	7.1905141	7.1905141	90.725436	4.9224198	19.466943
"UK01"	"CDS"	"uk01_201006.xlsx"	"Hamming"	"hamming"	0	56002	2049	56002	56002	2811	1911.5	2240.5
"UK01"	"CDS"	"uk01_201006.xlsx"	"Jaccard"	"jaccard"	0	.96798838	.93433653	.96798838	.96798838	.97739917	.67997469	.80129706
"UK01"	"CDS"	"uk01_201006.xlsx"	"Cosine"	"cosine"	0	.083375	.64344288	.08366396	.19666571	.85779712	.08335643	.38456507
"UK01"	"CDS"	"uk01_201006.xlsx"	"Jensen"	"jensen"	0	.14915338	.89749909	.149533	.37105305	1.452594	.12501817	.27782906
"UK01"	"CDS"	"uk01_201006.xlsx"	"True Positives"	"truepos"	100	100	7.775378	100	100	3.5097192	48.515119	29.967603
"UK01"	"CDS"	"uk01_201006.xlsx"	"True Negatives"	"trueneg"	100	49.414676	99.691983	49.414676	49.414676	99.075044	99.134209	99.142338
"UK01"	"CDS"	"uk01_201006.xlsx"	"False Positives"	"falsepos"	0	50.585324	.30801749	50.585324	50.585324	.92495574	.86579109	.8576616
"UK01"	"CDS"	"uk01_201006.xlsx"	"False Negatives"	"falseneg"	0	0	92.224622	0	0	96.490281	51.484881	70.032397
"UK01"	"CDS"	"uk01_201006.xlsx"	"Accuracy"	"accuracy"	100	50.246979	98.179638	50.246979	50.246979	97.502665	98.301795	98.009506
"UK01"	"CDS"	"uk01_201006.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	0	1	1	0	1	.4
"UK01"	"CDS"	"uk01_201006.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	0	1	.78
"UK01"	"CDS"	"uk01_201006.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99709952	.98342274	.99709881	.99710953	.66004553	.9975913	.96480168
"UK01"	"CDS"	"uk01_201006.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	.26
"UK01"	"CDS"	"uk01_201006.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	.9
"UK01"	"CDS"	"uk01_201006.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"NL01"	"IB"	"t39.xlsx"	"# of links"	"links"	402	8811	188	8811	8811	644	402	2273.5
"NL01"	"IB"	"t39.xlsx"	"Density"	"density"	1.6001911	35.072845	.74834806	35.072845	35.072845	2.5634902	1.6001911	9.0498368
"NL01"	"IB"	"t39.xlsx"	"Avg Degree"	"deg_ave"	2.5283019	55.415094	1.1823899	55.415094	55.415094	4.0503145	2.5283019	14.298742
"NL01"	"IB"	"t39.xlsx"	"Med Degree"	"deg_med"	1	86	1	86	86	4	0	11
"NL01"	"IB"	"t39.xlsx"	"Assortativity"	"assort"	-.43849586	-.23439063	-.31842087	-.23439063	-.23439063	-.22082264	-.31913799	-.37430599
"NL01"	"IB"	"t39.xlsx"	"Clustering"	"clust"	2.9579667	23.765304	.33566879	23.765304	23.765304	6.692768	4.3447067	7.2757983
"NL01"	"IB"	"t39.xlsx"	"Lender Dep"	"dep_lend"	80.411973	34.05862	93.654277	32.309388	34.83222	58.378779	57.078925	44.198342
"NL01"	"IB"	"t39.xlsx"	"Borrower Dep"	"dep_borr"	71.787448	17.029825	93.124478	16.638255	23.675241	76.95642	42.303544	44.674993
"NL01"	"IB"	"t39.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.48378649	.08799694	.58789623	.08196627	.1064937	.29834117	.19421863	.23424759
"NL01"	"IB"	"t39.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.50020825	.13680756	1	.11791321	.08039645	.31252804	0	.16219086
"NL01"	"IB"	"t39.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.35389722	.04737875	.49275986	.04625097	.06342971	.37707318	.14420153	.25239542
"NL01"	"IB"	"t39.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.20290324	.0857048	.55859397	.07947804	.08340832	.29152114	0	.18941568
"NL01"	"IB"	"t39.xlsx"	"Core Size (% banks)"	"core"	5.6603774	39.622642	2.5157233	39.622642	39.622642	6.918239	6.2893082	17.610063
"NL01"	"IB"	"t39.xlsx"	"Error score(% links)"	"error"	31.343284	10.623085	48.404255	10.623085	10.623085	59.937888	38.976488	38.23597
"NL01"	"IB"	"t39.xlsx"	"Hamming"	"hamming"	0	8409	476	8409	8409	900	566	2346
"NL01"	"IB"	"t39.xlsx"	"Jaccard"	"jaccard"	0	.95437521	.89305816	.95437521	.95437521	.92497431	.8244217	.9356621
"NL01"	"IB"	"t39.xlsx"	"Cosine"	"cosine"	0	.34266168	.73217455	.34437806	.3784747	.79705658	.3545505	.57229451
"NL01"	"IB"	"t39.xlsx"	"Jensen"	"jensen"	0	.73661916	.44063567	.73852758	.89962766	.51281948	.36789237	.33200192
"NL01"	"IB"	"t39.xlsx"	"True Positives"	"truepos"	100	100	14.179104	100	100	18.159204	29.726368	40.049751
"NL01"	"IB"	"t39.xlsx"	"True Negatives"	"trueneg"	100	65.98301	99.470065	65.98301	65.98301	97.690129	98.863269	91.472492
"NL01"	"IB"	"t39.xlsx"	"False Positives"	"falsepos"	0	34.01699	.52993528	34.01699	34.01699	2.3098705	1.1367314	8.5275081
"NL01"	"IB"	"t39.xlsx"	"False Negatives"	"falseneg"	0	0	85.820896	0	0	81.840796	70.273632	59.950249
"NL01"	"IB"	"t39.xlsx"	"Accuracy"	"accuracy"	100	66.527347	98.105246	66.527347	66.527347	96.417483	97.746995	90.661572
"NL01"	"IB"	"t39.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	0	1	.76
"NL01"	"IB"	"t39.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	0	1	.96
"NL01"	"IB"	"t39.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.97370107	.94145497	.97402801	.96618432	.5497868	.9466576	.86671682
"NL01"	"IB"	"t39.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t39.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t39.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"NL01"	"IB"	"t38.xlsx"	"# of links"	"links"	576	13156	231	13156	13156	696	566.5	2437
"NL01"	"IB"	"t38.xlsx"	"Density"	"density"	2.2928111	52.368442	.91951278	52.368442	52.368442	2.7704801	2.2549956	9.7006608
"NL01"	"IB"	"t38.xlsx"	"Avg Degree"	"deg_ave"	3.6226415	82.742138	1.4528302	82.742138	82.742138	4.3773585	3.5628931	15.327044
"NL01"	"IB"	"t38.xlsx"	"Med Degree"	"deg_med"	1	100	1	100	100	5	1	11
"NL01"	"IB"	"t38.xlsx"	"Assortativity"	"assort"	-.48176096	-.30470204	-.35848206	-.30470204	-.30470204	-.30266733	-.3660477	-.38710638
"NL01"	"IB"	"t38.xlsx"	"Clustering"	"clust"	7.3913456	32.714524	.16450076	32.714524	32.714524	7.2482023	9.2524883	8.3388002
"NL01"	"IB"	"t38.xlsx"	"Lender Dep"	"dep_lend"	79.394318	39.374802	96.04969	37.220733	38.938397	65.193922	56.296586	48.456498
"NL01"	"IB"	"t38.xlsx"	"Borrower Dep"	"dep_borr"	73.082312	21.885819	93.506016	21.0878	27.3368	78.000239	45.889976	50.667704
"NL01"	"IB"	"t38.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.60834224	.14321874	.78094601	.13075646	.16499697	.44042854	.25304441	.31695109
"NL01"	"IB"	"t38.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.71583696	.17336036	1	.14776828	.15786229	.45857318	.1677532	.24828162
"NL01"	"IB"	"t38.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.41509122	.06341128	.57765206	.05938991	.08024388	.45066436	.17459854	.3317326
"NL01"	"IB"	"t38.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.32082432	.09904602	.92976991	.08609222	.09410757	.41736775	0	.25545609
"NL01"	"IB"	"t38.xlsx"	"Core Size (% banks)"	"core"	6.918239	47.169811	3.1446541	47.169811	47.169811	7.5471698	8.1761006	17.610063
"NL01"	"IB"	"t38.xlsx"	"Error score(% links)"	"error"	26.909722	11.067194	42.424242	11.067194	11.067194	62.068966	32.582811	38.775918
"NL01"	"IB"	"t38.xlsx"	"Hamming"	"hamming"	0	12580	623	12580	12580	1114	803	2576.5
"NL01"	"IB"	"t38.xlsx"	"Jaccard"	"jaccard"	0	.9562177	.87132867	.9562177	.9562177	.93378039	.82365108	.92246125
"NL01"	"IB"	"t38.xlsx"	"Cosine"	"cosine"	0	.22180418	.4972061	.22191208	.24748635	.9117823	.22926998	.30634617
"NL01"	"IB"	"t38.xlsx"	"Jensen"	"jensen"	0	.73819921	.61686524	.74040936	.90570223	.7197942	.43322717	.39708884
"NL01"	"IB"	"t38.xlsx"	"True Positives"	"truepos"	100	100	15.972222	100	100	13.715278	29.600694	37.673611
"NL01"	"IB"	"t38.xlsx"	"True Negatives"	"trueneg"	100	48.749287	99.433716	48.749287	48.749287	97.486352	98.380592	90.961868
"NL01"	"IB"	"t38.xlsx"	"False Positives"	"falsepos"	0	51.250713	.56628371	51.250713	51.250713	2.5136478	1.6194085	9.0381325
"NL01"	"IB"	"t38.xlsx"	"False Negatives"	"falseneg"	0	0	84.027778	0	0	86.284722	70.399306	62.326389
"NL01"	"IB"	"t38.xlsx"	"Accuracy"	"accuracy"	100	49.924369	97.520102	49.924369	49.924369	95.56564	96.803598	89.744049
"NL01"	"IB"	"t38.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	0	1	.94
"NL01"	"IB"	"t38.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	0	1	.98
"NL01"	"IB"	"t38.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.98492738	.94372435	.9852008	.97560003	.73816765	.97527518	.88540994
"NL01"	"IB"	"t38.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t38.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t38.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"NL01"	"IB"	"t37.xlsx"	"# of links"	"links"	560	13557	233	13557	13557	618	565	2313.5
"NL01"	"IB"	"t37.xlsx"	"Density"	"density"	2.2291219	53.964653	.92747393	53.964653	53.964653	2.4599952	2.2490248	9.2090598
"NL01"	"IB"	"t37.xlsx"	"Avg Degree"	"deg_ave"	3.5220126	85.264151	1.4654088	85.264151	85.264151	3.8867925	3.5534591	14.550314
"NL01"	"IB"	"t37.xlsx"	"Med Degree"	"deg_med"	1	109	1	109	109	4	1	11
"NL01"	"IB"	"t37.xlsx"	"Assortativity"	"assort"	-.50100077	-.20473496	-.33759158	-.20473496	-.20473496	-.23580374	-.37906952	-.39149072
"NL01"	"IB"	"t37.xlsx"	"Clustering"	"clust"	7.7511608	28.083014	.35245458	28.083014	28.083014	4.957271	8.8221662	7.9573366
"NL01"	"IB"	"t37.xlsx"	"Lender Dep"	"dep_lend"	77.85651	39.797467	94.461804	38.297882	41.170839	66.195719	56.54776	49.742148
"NL01"	"IB"	"t37.xlsx"	"Borrower Dep"	"dep_borr"	76.321724	22.938446	94.188559	21.845535	28.33868	81.865416	46.105117	51.046993
"NL01"	"IB"	"t37.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.56461843	.13904798	.72033041	.12984783	.17160474	.43099639	.23564217	.32336154
"NL01"	"IB"	"t37.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.57230709	.17776098	1	.15673578	.15889396	.42228141	.1349339	.25608203
"NL01"	"IB"	"t37.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.47874703	.06758725	.63909336	.06255194	.0906749	.52852457	.17652639	.32843952
"NL01"	"IB"	"t37.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.42912604	.09705074	1	.08352865	.1021598	.55038165	0	.25875915
"NL01"	"IB"	"t37.xlsx"	"Core Size (% banks)"	"core"	6.918239	52.201258	3.1446541	52.201258	52.201258	6.2893082	7.5471698	16.981132
"NL01"	"IB"	"t37.xlsx"	"Error score(% links)"	"error"	23.392857	8.1655233	43.347639	8.1655233	8.1655233	65.048544	29.500983	37.61038
"NL01"	"IB"	"t37.xlsx"	"Hamming"	"hamming"	0	12997	635	12997	12997	1048	768.5	2441.5
"NL01"	"IB"	"t37.xlsx"	"Jaccard"	"jaccard"	0	.95869293	.88935574	.95869293	.95869293	.94159928	.81428584	.9192875
"NL01"	"IB"	"t37.xlsx"	"Cosine"	"cosine"	0	.2020066	.36138139	.20268843	.21571634	.26205956	.20955468	.80258708
"NL01"	"IB"	"t37.xlsx"	"Jensen"	"jensen"	0	.83188335	.55469351	.83814646	.98713746	.71797064	.51399277	.48099484
"NL01"	"IB"	"t37.xlsx"	"True Positives"	"truepos"	100	100	14.107143	100	100	11.607143	31.428571	38.392857
"NL01"	"IB"	"t37.xlsx"	"True Negatives"	"trueneg"	100	47.084928	99.373015	47.084928	47.084928	97.748555	98.42236	91.464457
"NL01"	"IB"	"t37.xlsx"	"False Positives"	"falsepos"	0	52.915072	.62698477	52.915072	52.915072	2.2514453	1.5776403	8.5355427
"NL01"	"IB"	"t37.xlsx"	"False Negatives"	"falseneg"	0	0	85.892857	0	0	88.392857	68.571429	61.607143
"NL01"	"IB"	"t37.xlsx"	"Accuracy"	"accuracy"	100	48.264469	97.472335	48.264469	48.264469	95.828358	96.940928	90.281427
"NL01"	"IB"	"t37.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	0	1	.94
"NL01"	"IB"	"t37.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	0	1	1
"NL01"	"IB"	"t37.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.97950086	.9060521	.97996448	.96672697	.64551591	.96893292	.86395615
"NL01"	"IB"	"t37.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t37.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t37.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"NL01"	"IB"	"t36.xlsx"	"# of links"	"links"	564	14237	239	14237	14237	683	563.5	2360
"NL01"	"IB"	"t36.xlsx"	"Density"	"density"	2.2450442	56.671443	.95135738	56.671443	56.671443	2.7187326	2.2430539	9.3941565
"NL01"	"IB"	"t36.xlsx"	"Avg Degree"	"deg_ave"	3.5471698	89.540881	1.5031447	89.540881	89.540881	4.2955975	3.5440252	14.842767
"NL01"	"IB"	"t36.xlsx"	"Med Degree"	"deg_med"	1	110	1	110	110	5	1	11
"NL01"	"IB"	"t36.xlsx"	"Assortativity"	"assort"	-.50506005	-.22655529	-.38993486	-.22655529	-.22655529	-.32673989	-.40073139	-.39595257
"NL01"	"IB"	"t36.xlsx"	"Clustering"	"clust"	8.0421328	29.909336	.1965864	29.909336	29.909336	6.0528497	9.4267252	8.4172032
"NL01"	"IB"	"t36.xlsx"	"Lender Dep"	"dep_lend"	78.950937	34.854322	95.061475	33.436283	35.815554	62.373647	54.417085	49.324434
"NL01"	"IB"	"t36.xlsx"	"Borrower Dep"	"dep_borr"	76.174332	21.854657	93.937574	21.01763	27.970175	81.283759	47.511412	50.87882
"NL01"	"IB"	"t36.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.59834437	.12055216	.75793649	.11242584	.14790901	.40736465	.23447972	.32565589
"NL01"	"IB"	"t36.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.68000002	.14796168	1	.13087978	.13823611	.41737159	.13930287	.2478214
"NL01"	"IB"	"t36.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.48335691	.06800686	.6411098	.06331417	.09228477	.5168939	.19578671	.34411785
"NL01"	"IB"	"t36.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.42951684	.0966998	1	.08397409	.10509296	.51907931	0	.26027562
"NL01"	"IB"	"t36.xlsx"	"Core Size (% banks)"	"core"	6.918239	51.572327	3.7735849	51.572327	51.572327	6.918239	6.918239	16.981132
"NL01"	"IB"	"t36.xlsx"	"Error score(% links)"	"error"	23.758865	9.5736461	38.075314	9.5736461	9.5736461	58.418741	28.191489	37.944915
"NL01"	"IB"	"t36.xlsx"	"Hamming"	"hamming"	0	13673	671	13673	13673	1113	775	2492.5
"NL01"	"IB"	"t36.xlsx"	"Jaccard"	"jaccard"	0	.96038491	.91044776	.96038491	.96038491	.94322034	.81469712	.92030008
"NL01"	"IB"	"t36.xlsx"	"Cosine"	"cosine"	0	.25534128	.5063229	.25591553	.24491509	.8748131	.26317529	.79371361
"NL01"	"IB"	"t36.xlsx"	"Jensen"	"jensen"	0	.82998887	.5929345	.83384788	.99107848	.77883548	.51770012	.47514056
"NL01"	"IB"	"t36.xlsx"	"True Positives"	"truepos"	100	100	11.702128	100	100	11.879433	31.471631	38.297872
"NL01"	"IB"	"t36.xlsx"	"True Negatives"	"trueneg"	100	44.323642	99.295545	44.323642	44.323642	97.491652	98.432283	91.269647
"NL01"	"IB"	"t36.xlsx"	"False Positives"	"falsepos"	0	55.676358	.70445476	55.676358	55.676358	2.5083476	1.5677172	8.7303526
"NL01"	"IB"	"t36.xlsx"	"False Negatives"	"falseneg"	0	0	88.297872	0	0	88.120567	68.528369	61.702128
"NL01"	"IB"	"t36.xlsx"	"Accuracy"	"accuracy"	100	45.573601	97.329034	45.573601	45.573601	95.56962	96.915055	90.078417
"NL01"	"IB"	"t36.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	0	1	.82
"NL01"	"IB"	"t36.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	0	1	.98
"NL01"	"IB"	"t36.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.95580623	.91770648	.95625403	.93374587	.64270976	.94792814	.87473696
"NL01"	"IB"	"t36.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t36.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"NL01"	"IB"	"t36.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"NL01"	"IB"	"t35.xlsx"	"# of links"	"links"	610	14622	242	14622	14622	676	611.5	2251
"NL01"	"IB"	"t35.xlsx"	"Density"	"density"	2.4281506	58.203965	.9632991	58.203965	58.203965	2.6908686	2.4341215	8.9602739
"NL01"	"IB"	"t35.xlsx"	"Avg Degree"	"deg_ave"	3.836478	91.962264	1.5220126	91.962264	91.962264	4.2515723	3.845912	14.157233
"NL01"	"IB"	"t35.xlsx"	"Med Degree"	"deg_med"	1	113	1	113	113	5	1	10
"NL01"	"IB"	"t35.xlsx"	"Assortativity"	"assort"	-.49761263	-.20882274	-.39421271	-.20882274	-.20882274	-.27663756	-.38776401	-.39805057
"NL01"	"IB"	"t35.xlsx"	"Clustering"	"clust"	7.0924607	29.344849	.17470968	29.344849	29.344849	5.4476888	9.1525655	8.0841736
"NL01"	"IB"	"t35.xlsx"	"Lender Dep"	"dep_lend"	78.143821	35.698617	95.067231	33.925583	36.329424	64.163091	54.73703	48.723872
"NL01"	"IB"	"t35.xlsx"	"Borrower Dep"	"dep_borr"	75.610249	23.299266	94.667294	22.36665	29.606057	81.480819	45.722195	53.394831
"NL01"	"IB"	"t35.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.58591027	.12296709	.76092965	.11286696	.14627055	.42521634	.23338384	.31387467
